Type	Part Number	Brand	Model	Rank	Score	Samples	URL	Name	Codename	Cores	Socket	Process	Clock	Multi	Cache L1/L2/L3	TDP	Released	Price	
CPU		Intel	Celeron G540	564	28.9	325	http://cpu.userbenchmark.com/SpeedTest/5981/IntelR-CeleronR-CPU-G540---250GHz	Celeron G540	Sandy Bridge	2 	Intel Socket 1155	32 nm	2500&nbsp;MHz	25.0x	64K / 256K / 2048K	65W	Sep 2011	2609	
CPU		AMD	Athlon II X3 425	565	28.9	331	http://cpu.userbenchmark.com/SpeedTest/2178/AMD-Athlontm-II-X3-425-Processor	Athlon II X3 425e	Rana	3 	AMD Socket AM3	45 nm	2700&nbsp;MHz	13.5x	128K / 512K / 0K	45W	May 2011		
CPU		AMD	A10-5757M APU	566	28.8	363	http://cpu.userbenchmark.com/SpeedTest/7160/AMD-A10-5757M-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core i3-2350M	567	28.8	4968	http://cpu.userbenchmark.com/SpeedTest/934/IntelR-CoreTM-i3-2350M-CPU---230GHz	Core i3-2350M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2300&nbsp;MHz	23.0x	64K / 256K / 3072K	35W	Oct 2011	4500	
CPU		Intel	Core i3-2348M	568	28.8	885	http://cpu.userbenchmark.com/SpeedTest/2278/IntelR-CoreTM-i3-2348M-CPU---230GHz												
CPU		Intel	Core M-5Y10c	569	28.7	785	http://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz	Core M-5Y10c	Broadwell-Y	2  / 4		14 nm	800&nbsp;MHz	8.0x	64K / 256K / 4096K	5W	Oct 2014	4750	
CPU		Intel	Core M-5Y31	570	28.7	21	http://cpu.userbenchmark.com/SpeedTest/33034/IntelR-CoreTM-M-5Y31-CPU---090GHz	Core M-5Y31	Broadwell-Y	2  / 4		14 nm	900&nbsp;MHz	9.0x	64K / 256K / 4096K	5W	Oct 2014		
CPU		Intel	Core M-5Y70	571	28.6	276	http://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz	Core M-5Y70	Broadwell-Y	2  / 4		14 nm	1100&nbsp;MHz	11.0x	64K / 256K / 4096K	5W	Sep 2014	10998	
CPU		AMD	A10-4600M APU	572	28.6	1486	http://cpu.userbenchmark.com/SpeedTest/1051/AMD-A10-4600M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	A6-6400K APU	573	28.5	2785	http://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Pentium 2020M	574	28.3	1746	http://cpu.userbenchmark.com/SpeedTest/1723/IntelR-PentiumR-CPU-2020M---240GHz	Pentium 2020M	Ivy Bridge	2 	Intel Socket G2 (988B)	22 nm	2400&nbsp;MHz	24.0x	64K / 256K / 2048K	35W	Sep 2012	4988	
CPU		Intel	Core i7 Q 720	575	28.1	4834	http://cpu.userbenchmark.com/SpeedTest/140/IntelR-CoreTM-i7-CPU-------Q-720----160GHz	Core i7-3720QM	Ivy Bridge	4  / 8	Intel BGA1224	22 nm	2600&nbsp;MHz	26.0x	64K / 256K / 6144K	45W	Apr 2012		
CPU		AMD	Phenom II X3 710	576	28.1	266	http://cpu.userbenchmark.com/SpeedTest/2275/AMD-Phenomtm-II-X3-710-Processor	Phenom II X3 710	Heka	3 	AMD Socket AM3	45 nm	2600&nbsp;MHz	13.0x	128K / 512K / 6144K	95W	Feb 2009		
CPU		Intel	Core i3-4030U	577	28	4864	http://cpu.userbenchmark.com/SpeedTest/13661/IntelR-CoreTM-i3-4030U-CPU---190GHz											3809	
CPU		Intel	Core i3-2330M	578	27.9	3658	http://cpu.userbenchmark.com/SpeedTest/1853/IntelR-CoreTM-i3-2330M-CPU---220GHz	Core i3-2330M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2200&nbsp;MHz	22.0x	64K / 256K / 3072K	35W	Jun 2011	4831	
CPU		AMD	A4-6320 APU	579	27.8	139	http://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Xeon W3505	580	27.7	165	http://cpu.userbenchmark.com/SpeedTest/12714/IntelR-XeonR-CPU-----------W3505----253GHz	Xeon W3505	Bloomfield	2 	Intel Socket 1366	45 nm	2533&nbsp;MHz	19.0x	64K / 256K / 4096K	130W	Mar 2009		
CPU		AMD	Phenom 9550	581	27.7	846	http://cpu.userbenchmark.com/SpeedTest/2319/AMD-Phenomtm-9550-Quad-Core-Processor	Phenom X4 9550	Agena	4 	AMD Socket AM2+	65 nm	2200&nbsp;MHz	11.0x	128K / 512K / 2048K	95W	Mar 2008		
CPU		Intel	Xeon X3220	582	27.7	213	http://cpu.userbenchmark.com/SpeedTest/4801/IntelR-XeonR-CPU-----------X3220----240GHz												
CPU		Intel	Pentium II processor	583	27.7	32	http://cpu.userbenchmark.com/SpeedTest/167/Intel-Pentium-II-processor												
CPU		Intel	Celeron G530	584	27.6	731	http://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz	Celeron G530	Sandy Bridge	2 	Intel Socket 1155	32 nm	2400&nbsp;MHz	24.0x	64K / 256K / 2048K	65W	Sep 2011	350	
CPU		Intel	Core i3 M 370	585	27.5	4741	http://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz	Core i3-2370M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2400&nbsp;MHz	24.0x	64K / 256K / 3072K	35W	Jan 2012		
CPU		AMD	Phenom 9500	586	27.5	582	http://cpu.userbenchmark.com/SpeedTest/1692/AMD-Phenomtm-9500-Quad-Core-Processor	Phenom X4 9500	Agena	4 	AMD Socket AM2+	65 nm	2200&nbsp;MHz	11.0x	128K / 512K / 2048K	95W	Nov 2007		
CPU		Intel	Core i3-2328M	587	27.4	1423	http://cpu.userbenchmark.com/SpeedTest/2488/IntelR-CoreTM-i3-2328M-CPU---220GHz	Core i3-2328M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2200&nbsp;MHz	22.0x	64K / 256K / 3072K	35W	Sep 2012	4499	
CPU		Intel	Core2 Quad	588	27.4	1795	http://cpu.userbenchmark.com/SpeedTest/374/IntelR-CoreTM2-Quad-CPU-------------240GHz											1200	
CPU		AMD	A4-6300 APU	589	27.4	1928	http://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics											2358	
CPU		AMD	A8-3530MX APU	590	27.3	125	http://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Athlon II X2 270	591	27.3	1359	http://cpu.userbenchmark.com/SpeedTest/1939/AMD-Athlontm-II-X2-270-Processor	Athlon II X2 270	Regor	2 	AMD Socket AM3	45 nm	3400&nbsp;MHz	17.0x	128K / 1024K / 0K	65W	Jul 2011		
CPU		Intel	Core2 Duo E8600	592	27.3	1491	http://cpu.userbenchmark.com/SpeedTest/124/IntelR-CoreTM2-Duo-CPU-----E8600----333GHz												
CPU		AMD	A8-5550M APU	593	27.3	814	http://cpu.userbenchmark.com/SpeedTest/5035/AMD-A8-5550M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Athlon II X2 265	594	27.2	162	http://cpu.userbenchmark.com/SpeedTest/986/AMD-Athlontm-II-X2-265-Processor	Athlon II X2 265	Regor	2 	AMD Socket AM3	45 nm	3300&nbsp;MHz	16.5x	128K / 1024K / 0K	65W	Sep 2010		
CPU		AMD	Phenom II X2 560	595	27.1	509	http://cpu.userbenchmark.com/SpeedTest/5408/AMD-Phenomtm-II-X2-560-Processor	Phenom II X2 560 BE	Callisto	2 	AMD Socket AM3	45 nm	3300&nbsp;MHz	16.5x	128K / 512K / 6144K	80W	Sep 2010		
CPU	BX80562Q6600	Intel	Core2 Quad Q6600	596	27.1	16861	http://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980												
CPU		Intel	Core i3-2310M	597	26.7	5018	http://cpu.userbenchmark.com/SpeedTest/159/IntelR-CoreTM-i3-2310M-CPU---210GHz	Core i3-2310M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2100&nbsp;MHz	21.0x	64K / 256K / 3072K	35W	Feb 2011	3780	
CPU		AMD	A6-5400K APU	598	26.7	1641	http://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core M-5Y51	599	26.6	121	http://cpu.userbenchmark.com/SpeedTest/24458/IntelR-CoreTM-M-5Y51-CPU---110GHz	Core M-5Y51	Broadwell-Y	2  / 4		14 nm	1100&nbsp;MHz	11.0x	64K / 256K / 4096K	5W	Oct 2014	8980	
CPU		AMD	Phenom II X2 555	600	26.6	1080	http://cpu.userbenchmark.com/SpeedTest/2917/AMD-Phenomtm-II-X2-555-Processor	Phenom II X2 555 BE	Callisto	2 	AMD Socket AM3	45 nm	3200&nbsp;MHz	16.0x	128K / 512K / 6144K	80W	Jan 2010	260	
CPU		AMD	A8-3510MX APU	601	26.4	146	http://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Phenom II N950	602	26.4	80	http://cpu.userbenchmark.com/SpeedTest/213/AMD-Phenomtm-II-N950-Quad-Core-Processor												
CPU		Intel	Core M-5Y10a	603	26.4	5	http://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz	Core M-5Y10a	Broadwell-Y	2  / 4		14 nm	800&nbsp;MHz	8.0x	64K / 256K / 4096K	5W	Sep 2014		
CPU		Intel	Core i5-4300Y	604	26.3	228	http://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz												
CPU		Intel	Xeon E5345	605	26.3	81	http://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz												
CPU		Intel	Xeon W3503	606	26.2	355	http://cpu.userbenchmark.com/SpeedTest/3723/IntelR-XeonR-CPU-----------W3503----240GHz	Xeon W3503	Bloomfield	2 	Intel Socket 1366	45 nm	2400&nbsp;MHz	18.0x	64K / 256K / 4096K	130W	Mar 2009		
CPU		Intel	Xeon E5405	607	25.9	184	http://cpu.userbenchmark.com/SpeedTest/25434/IntelR-XeonR-CPU-----------E5405----200GHz												
CPU		Intel	Core i3 M 350	608	25.9	3178	http://cpu.userbenchmark.com/SpeedTest/572/IntelR-CoreTM-i3-CPU-------M-350----227GHz	Core i3-2350M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2300&nbsp;MHz	23.0x	64K / 256K / 3072K	35W	Oct 2011		
CPU		Intel	Pentium E6800	609	25.9	154	http://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz	Pentium E6800	Wolfdale	2 	Intel Socket 775	45 nm	3333&nbsp;MHz	12.5x	64K / 2048K / 0K	65W	Aug 2010	728	
CPU		Intel	Pentium B980	610	25.8	780	http://cpu.userbenchmark.com/SpeedTest/6036/IntelR-PentiumR-CPU-B980---240GHz	Pentium B980	Sandy Bridge	2 	Intel Socket G2 (988B)	32 nm	2400&nbsp;MHz	24.0x	64K / 256K / 2048K	35W	Sep 2012	4730	
CPU		AMD	A10-5745M APU	611	25.8	1555	http://cpu.userbenchmark.com/SpeedTest/4194/AMD-A10-5745M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Athlon II X2 260	612	25.7	1213	http://cpu.userbenchmark.com/SpeedTest/4651/AMD-Athlontm-II-X2-260-Processor	Athlon II X2 260	Regor	2 	AMD Socket AM3	45 nm	3200&nbsp;MHz	16.0x	128K / 1024K / 0K	65W	May 2010		
CPU		Intel	Core i3-3227U	613	25.6	1474	http://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz	Core i3-3227U	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	1900&nbsp;MHz	19.0x	64K / 256K / 3072K	17W	Jan 2013	5450	
CPU		Intel	Core2 Duo E8500	614	25.6	5482	http://cpu.userbenchmark.com/SpeedTest/13/IntelR-CoreTM2-Duo-CPU-----E8500----316GHz												
CPU		AMD	Phenom II X2 550	615	25.5	976	http://cpu.userbenchmark.com/SpeedTest/2418/AMD-Phenomtm-II-X2-550-Processor	Phenom II X2 550	Callisto	2 	AMD Socket AM3	45 nm	3100&nbsp;MHz	15.5x	128K / 512K / 6144K	80W	Nov 2009	780	
CPU		Intel	Xeon E3110	616	25.5	98	http://cpu.userbenchmark.com/SpeedTest/4226/IntelR-XeonR-CPU-----------E3110----300GHz												
CPU		Intel	Core i7 L 620	617	25.5	123	http://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz												
CPU		Intel	Core2 Quad Q9000	618	25.4	270	http://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz												
CPU		AMD	Phenom II N930	619	25.4	167	http://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor												
CPU		AMD	Athlon II X2 255	620	25.2	907	http://cpu.userbenchmark.com/SpeedTest/6225/AMD-Athlontm-II-X2-255-Processor	Athlon II X2 255	Regor	2 	AMD Socket AM3	45 nm	3100&nbsp;MHz	15.5x	128K / 1024K / 0K	65W	Jan 2010	455	
CPU		Intel	Core i3-4005U	621	25.2	6100	http://cpu.userbenchmark.com/SpeedTest/7028/IntelR-CoreTM-i3-4005U-CPU---170GHz	Core i3-4005U	Haswell	2  / 4	Intel BGA1168	22 nm	1700&nbsp;MHz	17.0x	64K / 256K / 3072K	15W	Sep 2013	3180	
CPU		Intel	Pentium E6700	622	25.1	979	http://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz	Pentium E6700	Wolfdale	2 	Intel Socket 775	45 nm	3200&nbsp;MHz	12.0x	64K / 2048K / 0K	65W	May 2010		
CPU		Intel	Core i3-4010U	623	25	2455	http://cpu.userbenchmark.com/SpeedTest/4821/IntelR-CoreTM-i3-4010U-CPU---170GHz	Core i3-4010U	Haswell	2  / 4	Intel BGA1168	22 nm	1700&nbsp;MHz	17.0x	64K / 256K / 3072K	15W	Jun 2013	4999	
CPU		AMD	A4-5300 APU	624	25	1349	http://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics											2350	
CPU		Intel	Core i3 M 330	625	24.9	3255	http://cpu.userbenchmark.com/SpeedTest/484/IntelR-CoreTM-i3-CPU-------M-330----213GHz	Core i3-2330M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2200&nbsp;MHz	22.0x	64K / 256K / 3072K	35W	Jun 2011		
CPU		AMD	A8-7410 APU	626	24.8	4779	http://cpu.userbenchmark.com/SpeedTest/33754/AMD-A8-7410-APU-with-AMD-Radeon-R5-Graphics												
CPU		Intel	Core2 Duo T9900	627	24.8	285	http://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz												
CPU		AMD	Athlon II X2 B24	628	24.8	394	http://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor												
CPU		AMD	Athlon 5350 APU R3	629	24.8	1197	http://cpu.userbenchmark.com/SpeedTest/10020/AMD-Athlontm-5350-APU-with-Radeontm-R3												
CPU		Intel	Pentium B970	630	24.8	668	http://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz	Pentium B970	Sandy Bridge	2 	Intel Socket G2 (988B)	32 nm	2300&nbsp;MHz	23.0x	64K / 256K / 2048K	35W	Jan 2012	3780	
CPU		Intel	Pentium 3805U	631	24.7	189	http://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz	Pentium 3805U	Broadwell-U	2 		14 nm	1900&nbsp;MHz	19.0x	64K / 256K / 2048K	15W	Mar 2015	4080	
CPU		Intel	Pentium E5800	632	24.6	1678	http://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz	Pentium E5800	Wolfdale	2 	Intel Socket 775	45 nm	3200&nbsp;MHz	16.0x	64K / 2048K / 0K	65W	Nov 2010	589	
CPU		AMD	Athlon 64 X2 Dual Core 6400+	633	24.6	295	http://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-												
CPU		AMD	Phenom II X2 545	634	24.5	291	http://cpu.userbenchmark.com/SpeedTest/8398/AMD-Phenomtm-II-X2-545-Processor	Phenom II X2 545	Callisto	2 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 512K / 6144K	80W	Jun 2009		
CPU		Intel	Core2 Duo E8400	635	24.5	17467	http://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720												
CPU		Intel	Core i5-2467M	636	24.5	1042	http://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz	Core i5-2467M	Sandy Bridge	2  / 4	Intel BGA1023	32 nm	1600&nbsp;MHz	16.0x	64K / 256K / 3072K	17W	Jun 2011	6980	
CPU		AMD	A10-4655M APU	637	24.5	336	http://cpu.userbenchmark.com/SpeedTest/6343/AMD-A10-4655M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Athlon II X2 250	638	24.4	4350	http://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor	Athlon II X2 250e	Regor	2 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 1024K / 0K	45W	Sep 2010	1180	
CPU		AMD	A8-3520M APU	639	24.3	350	http://cpu.userbenchmark.com/SpeedTest/6369/AMD-A8-3520M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	A8-4500M APU	640	24.2	2680	http://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics												
CPU		AMD	A6-3500 APU	641	24.2	539	http://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Phenom 8650 Triple-Core	642	24.2	385	http://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor												
CPU		Intel	Pentium B960	643	24.1	2532	http://cpu.userbenchmark.com/SpeedTest/1038/IntelR-PentiumR-CPU-B960---220GHz	Pentium B960	Sandy Bridge	2 	Intel Socket G2 (988B)	32 nm	2200&nbsp;MHz	22.0x	64K / 256K / 2048K	35W	Oct 2011	3499	
CPU		Intel	Core i3-3217U	644	24.1	5881	http://cpu.userbenchmark.com/SpeedTest/1643/IntelR-CoreTM-i3-3217U-CPU---180GHz	Core i3-3217UE	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	1600&nbsp;MHz	16.0x	64K / 256K / 3072K	17W	Aug 2012	4009	
CPU		Intel	Core i5-4210Y	645	24	214	http://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz											9850	
CPU		Intel	Core2 Extreme X9100	646	24	156	http://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz												
CPU		Intel	Core2 Duo E7600	647	24	796	http://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz												
CPU		AMD	Phenom II N660	648	23.7	137	http://cpu.userbenchmark.com/SpeedTest/9034/AMD-Phenomtm-II-N660-Dual-Core-Processor												
CPU		AMD	Athlon II X2 245	649	23.7	1616	http://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor	Athlon II X2 245e	Regor	2 	AMD Socket AM3	45 nm	2900&nbsp;MHz	14.5x	128K / 1024K / 0K	45W	May 2010	420	
CPU		AMD	A8-6410 APU R5 Graphics	650	23.6	4447	http://cpu.userbenchmark.com/SpeedTest/12263/AMD-A8-6410-APU-with-AMD-Radeon-R5-Graphics												
CPU		Intel	Pentium E6600	651	23.5	983	http://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz	Pentium E6600	Wolfdale	2 	Intel Socket 775	45 nm	3067&nbsp;MHz	11.5x	64K / 2048K / 0K	65W	Jan 2010	589	
CPU		AMD	A8-5545M APU	652	23.4	661	http://cpu.userbenchmark.com/SpeedTest/9308/AMD-A8-5545M-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core2 Duo E7500	653	23.3	8134	http://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz												
CPU		Intel	Core2 Duo T9800	654	23.3	179	http://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz												
CPU		Intel	Core2 Duo E8300	655	23.3	404	http://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz												
CPU		AMD	Athlon 7850	656	23.2	207	http://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor	Athlon X2 7850 BE	Kuma	2 	AMD Socket AM2+	65 nm	2800&nbsp;MHz	14.0x	128K / 512K / 2048K	95W	Apr 2009	540	
CPU		AMD	Athlon 64 X2 Dual Core 6000+	657	23.2	1874	http://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-												
CPU		AMD	Phenom 9150e	658	23.1	274	http://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor	Phenom X4 9150e	Agena	4 	AMD Socket AM2+	65 nm	1800&nbsp;MHz	9.0x	128K / 512K / 2048K	65W	Jul 2008		
CPU		Intel	Pentium E6500	659	22.9	1189	http://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz	Pentium E6500	Wolfdale	2 	Intel Socket 775	45 nm	2933&nbsp;MHz	11.0x	64K / 2048K / 0K	65W	Aug 2009	1999	
CPU		AMD	A6-3410MX APU	660	22.9	263	http://cpu.userbenchmark.com/SpeedTest/5327/AMD-A6-3410MX-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Pentium B950	661	22.9	1380	http://cpu.userbenchmark.com/SpeedTest/1968/IntelR-PentiumR-CPU-B950---210GHz	Pentium B950	Sandy Bridge	2 	Intel Socket G2 (988B)	32 nm	2100&nbsp;MHz	21.0x	64K / 256K / 2048K	35W	Jun 2011	3688	
CPU		Intel	Pentium E5700	662	22.8	3802	http://cpu.userbenchmark.com/SpeedTest/976/PentiumR-Dual-Core--CPU------E5700----300GHz	Pentium E5700	Wolfdale	2 	Intel Socket 775	45 nm	3000&nbsp;MHz	15.0x	64K / 2048K / 0K	65W	Aug 2010	649	
CPU		Intel	Core i5-3339Y	663	22.8	105	http://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz	Core i5-3339Y	Ivy Bridge	2 	Intel BGA1023	22 nm	1500&nbsp;MHz	15.0x	64K / 256K / 3072K	13W	Jan 2013	8890	
CPU		AMD	A4-4000 APU	664	22.8	936	http://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Phenom II P960	665	22.8	285	http://cpu.userbenchmark.com/SpeedTest/1991/AMD-Phenomtm-II-P960-Quad-Core-Processor												
CPU		AMD	A6-3420M APU	666	22.8	1127	http://cpu.userbenchmark.com/SpeedTest/649/AMD-A6-3420M-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core2 Duo P9700	667	22.7	131	http://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz												
CPU		AMD	Athlon II X2 240	668	22.6	1737	http://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor	Athlon II X2 240e	Regor	2 	AMD Socket AM3	45 nm	2800&nbsp;MHz	14.0x	128K / 1024K / 0K	45W	Oct 2009	8698	
CPU		AMD	Phenom II N850	669	22.6	81	http://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor												
CPU		AMD	Athlon X2 240	670	22.6	66	http://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor	Athlon II X2 240e	Regor	2 	AMD Socket AM3	45 nm	2800&nbsp;MHz	14.0x	128K / 1024K / 0K	45W	Oct 2009	5710	
CPU		AMD	A4-3400 APU	671	22.5	616	http://cpu.userbenchmark.com/SpeedTest/6076/AMD-A4-3400-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Celeron 1005M	672	22.5	557	http://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz												
CPU		AMD	A6-5200 APU	673	22.4	2260	http://cpu.userbenchmark.com/SpeedTest/4574/AMD-A6-5200-APU-with-RadeonTM-HD-Graphics											430	
CPU		AMD	Athlon II X2 220	674	22.4	1046	http://cpu.userbenchmark.com/SpeedTest/5455/AMD-Athlontm-II-X2-220-Processor	Athlon II X2 220	Regor	2 	AMD Socket AM3	45 nm	2800&nbsp;MHz	14.0x	128K / 512K / 0K	65W	Sep 2010		
CPU		AMD	A8-7100 APU	675	22.4	259	http://cpu.userbenchmark.com/SpeedTest/20429/AMD-A8-7100-Radeon-R5-8-Compute-Cores-4C-4G												
CPU		Intel	Core i5-4202Y	676	22.3	214	http://cpu.userbenchmark.com/SpeedTest/6438/IntelR-CoreTM-i5-4202Y-CPU---160GHz											4998	
CPU		Intel	Pentium E6300	677	22.3	699	http://cpu.userbenchmark.com/SpeedTest/3310/PentiumR-Dual-Core--CPU------E6300----280GHz	Pentium E6300	Wolfdale	2 	Intel Socket 775	45 nm	2800&nbsp;MHz	10.5x	64K / 2048K / 0K	65W	May 2009		
CPU		AMD	A8-3500M APU	678	22.1	371	http://cpu.userbenchmark.com/SpeedTest/5434/AMD-A8-3500M-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core2 Duo E7400	679	22.1	3450	http://cpu.userbenchmark.com/SpeedTest/2077/IntelR-CoreTM2-Duo-CPU-----E7400----280GHz												
CPU		Intel	Pentium B940	680	22.1	767	http://cpu.userbenchmark.com/SpeedTest/2724/IntelR-PentiumR-CPU-B940---200GHz	Pentium B940	Sandy Bridge	2 	Intel Socket G2 (988B)	32 nm	2000&nbsp;MHz	20.0x	64K / 256K / 2048K	35W	Jun 2011	3409	
CPU		AMD	Phenom 8450 Triple-Core	681	22	472	http://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor												
CPU		AMD	Athlon 7750	682	21.9	692	http://cpu.userbenchmark.com/SpeedTest/3774/AMD-Athlontm-7750-Dual-Core-Processor	Athlon X2 7750 BE	Kuma	2 	AMD Socket AM2+	65 nm	2700&nbsp;MHz	13.5x	128K / 512K / 2048K	95W	Dec 2008		
CPU		Intel	Pentium J2900	683	21.9	686	http://cpu.userbenchmark.com/SpeedTest/12727/IntelR-PentiumR-CPU--J2900----241GHz											2698	
CPU		AMD	Phenom II P940	684	21.8	34	http://cpu.userbenchmark.com/SpeedTest/12706/AMD-Phenomtm-II-P940-Quad-Core-Processor												
CPU		AMD	Athlon 64 X2 Dual Core 5600+	685	21.7	1080	http://cpu.userbenchmark.com/SpeedTest/2183/AMD-Athlontm-64-X2-Dual-Core-Processor-5600-												
