CPU-Score	CPU-Cache L1	CPU-Socket	CPU-Cache L3	CPU-Cache L2	CPU-Samples	CPU-Process	CPU-Brand	CPU-Cores	CPU-Type	CPU-URL	CPU-Clock	CPU-Part Number	CPU-Codename	CPU-Multi	CPU-Price	CPU-TDP	CPU-Released	CPU-Name	GPU-L2 Cache	GPU-Shader Processing Units	GPU-Process	GPU-Samples	GPU-Website	GPU-Brand	GPU-Direct X	GPU-Release Price	GPU-TMUs	GPU-PSU	GPU-ROPs	GPU-Max Power	GPU-Texture Rate	GPU-Memory	GPU-GD RATING	GPU-BenchmarkURL	GPU-Core Speed	GPU-Name	GPU-Pixel Rate	GPU-Memory Bandwidth	GPU-Shader	GPU-Name2	GPU-Power Connector	GPU-Type	GPU-Architecture	GPU-Benchmark	GPU-Memory Speed	GPU-Open GL	GPU-Memory Bus	GPU-Memory Type	GAME-Rec-DX	GAME-Website	GAME-Theme	GAME-Min-DX	GAME-Rec-Ram	GAME-Min-CPU0	GAME-Release Date2	GAME-Min-CPU1	GAME-Release Date0	GAME-Release Date1	GAME-Min-GPU1	GAME-Min-GPU0	GAME-Name	GAME-Min-VRam	GAME-Rec-CPU1	GAME-Min-OS	GAME-Rec-CPU0	GAME-Rec-GPU1	GAME-Min-Ram	GAME-Rec-GPU0	GAME-Type	GAME-Rec-OS	GAME-Rec-VRam	GAME-Genre1	GAME-Genre0	Res-Height	Res-Width	FPS_Id	Game-Setting	FPS	Ram	
64.2	64	Intel Socket 1155	6144	256	1348	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz	2900		Ivy Bridge	29	1528	65	Jun 2012	Core i5-3470S	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2827&graphics=GeForce%20GTX%20960%20Gigabyte%20WindForce%202X%20OC%202GB%20Edition	Gigabyte	12.1		64	400 Watt  29 Amps	32	120	82	2048	9	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1216	GeForce GTX 960 Gigabyte WindForce 2X OC 2GB Edition	41	112.2	5	Gigabyte GTX 960 2GB Windforce 2X	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=7982&game=Dying%20Light	Horror	11	8	Core i5-2500 3.3GHz	Jan-30-2015	FX-8320	Jan-30-2015	Jan-27-2015	Radeon HD 6870	GeForce GTX 560	Dying Light	1	FX-8350	Win 7 64	Core i5-4670K 3.4GHz	Radeon R9 290	4	GeForce GTX 780	Game-Info	Win 8 64	3	Action	RPG	1080	1920	7982-93	High	54	8	
75.6	64	Intel Socket 1155	6144	256	43688	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316	3400	BX80637I53570K	Ivy Bridge	34	1999	77	Apr 2012	Core i5-3570K	768	2048	28	36716	http://www.game-debate.com/hardware/index.php?gid=1897&graphics=Radeon%20R9%20280X%20Sapphire%20Toxic%203GB%20OC%20Edition	Sapphire	12		128		32	250	147	3072	9	http://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192	1100	Radeon R9 280X Sapphire Toxic 3GB OC Edition	37	307.2	5	Sapphire R9 280X 3GB TOXIC	None 	GPU-Config	GCN 1.0 Tahiti XTL 	46	1600	4.4	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=7982&game=Dying%20Light	Horror	11	8	Core i5-2500 3.3GHz	Jan-30-2015	FX-8320	Jan-30-2015	Jan-27-2015	Radeon HD 6870	GeForce GTX 560	Dying Light	1	FX-8350	Win 7 64	Core i5-4670K 3.4GHz	Radeon R9 290	4	GeForce GTX 780	Game-Info	Win 8 64	3	Action	RPG	1080	1920	7982-94	High	70	16	
50.9	64	Intel Socket 1151	6144	256	13022	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773	3400	BX80605I5750	Kaby Lake	34	1340	65	Jan 2017	Core i5-750	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2498&graphics=GeForce%20GTX%20970%20Gigabyte%20G1%20Gaming%204GB%20Edition	Gigabyte	12.1		104	550 Watt  30 Amps	56	150	138	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1178	GeForce GTX 970 Gigabyte G1 Gaming 4GB Edition	74	224.4	5	Gigabyte GTX 970 4GB G1 Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=7982&game=Dying%20Light	Horror	11	8	Core i5-2500 3.3GHz	Jan-30-2015	FX-8320	Jan-30-2015	Jan-27-2015	Radeon HD 6870	GeForce GTX 560	Dying Light	1	FX-8350	Win 7 64	Core i5-4670K 3.4GHz	Radeon R9 290	4	GeForce GTX 780	Game-Info	Win 8 64	3	Action	RPG	1080	1920	7982-96	Ultra	60	8	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2487&graphics=GeForce%20GTX%20970%20Zotac%204GB%20Edition	MSI	12.1		104	500 Watt  30 Amps	56	150	126	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1076	GeForce GTX 970 Zotac 4GB Edition	68	224.4	5	MSI GTX 970 4GB Gaming	2x 6-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=7982&game=Dying%20Light	Horror	11	8	Core i5-2500 3.3GHz	Jan-30-2015	FX-8320	Jan-30-2015	Jan-27-2015	Radeon HD 6870	GeForce GTX 560	Dying Light	1	FX-8350	Win 7 64	Core i5-4670K 3.4GHz	Radeon R9 290	4	GeForce GTX 780	Game-Info	Win 8 64	3	Action	RPG	1080	1920	7982-99	Medium	40	8	
21.6	64	Intel Socket 775	0	2048	1430	45	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz	2800		Wolfdale	14	560	65	Apr 2010	Pentium E5500	128	160	40	7848	http://www.game-debate.com/hardware/index.php?gid=471&graphics=Radeon%20HD%206450	AMD	11	55	8	300 Watt  22 Amps	4	18	5	512	2	http://gpu.userbenchmark.com/SpeedTest/7821/AMD-Radeon-HD-6450	625	Radeon HD 6450	3	25.6	5	Radeon HD 6450	None 	GPU-Config	Terascale 2 Caicos PRO 	1.97	800	4.3	64	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=33577&game=Cold%20Waters	Realism	9	4	Atom S1220 1.6GHz	Jun-05-2017	Athlon II X2 265	Jun-05-2017	Jun-05-2017	Radeon HD 7720	GeForce GTX 550 Ti	Cold Waters	1	Phenom II X4 805	Win Xp 32	Core i5-650 3.2GHz	Radeon R7 260X v3	2	GeForce GTX 750	Game-Info	Win 7 64	1		Sim	900	1440	33577-0	Medium	18	4	
21.6	64	Intel Socket 775	0	2048	1430	45	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz	2800		Wolfdale	14	560	65	Apr 2010	Pentium E5500	128	160	40	7848	http://www.game-debate.com/hardware/index.php?gid=471&graphics=Radeon%20HD%206450	AMD	11	55	8	300 Watt  22 Amps	4	18	5	512	2	http://gpu.userbenchmark.com/SpeedTest/7821/AMD-Radeon-HD-6450	625	Radeon HD 6450	3	25.6	5	Radeon HD 6450	None 	GPU-Config	Terascale 2 Caicos PRO 	1.97	800	4.3	64	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=33577&game=Cold%20Waters	Realism	9	4	Atom S1220 1.6GHz	Jun-05-2017	Athlon II X2 265	Jun-05-2017	Jun-05-2017	Radeon HD 7720	GeForce GTX 550 Ti	Cold Waters	1	Phenom II X4 805	Win Xp 32	Core i5-650 3.2GHz	Radeon R7 260X v3	2	GeForce GTX 750	Game-Info	Win 7 64	1		Sim	900	1440	33577-1	High	6	4	
21.6	64	Intel Socket 775	0	2048	1430	45	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz	2800		Wolfdale	14	560	65	Apr 2010	Pentium E5500	128	160	40	7848	http://www.game-debate.com/hardware/index.php?gid=471&graphics=Radeon%20HD%206450	AMD	11	55	8	300 Watt  22 Amps	4	18	5	512	2	http://gpu.userbenchmark.com/SpeedTest/7821/AMD-Radeon-HD-6450	625	Radeon HD 6450	3	25.6	5	Radeon HD 6450	None 	GPU-Config	Terascale 2 Caicos PRO 	1.97	800	4.3	64	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=33577&game=Cold%20Waters	Realism	9	4	Atom S1220 1.6GHz	Jun-05-2017	Athlon II X2 265	Jun-05-2017	Jun-05-2017	Radeon HD 7720	GeForce GTX 550 Ti	Cold Waters	1	Phenom II X4 805	Win Xp 32	Core i5-650 3.2GHz	Radeon R7 260X v3	2	GeForce GTX 750	Game-Info	Win 7 64	1		Sim	900	1440	33577-2	Low	20	4	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3583&graphics=GeForce%20GTX%201070%20Gigabyte%20G1%20Gaming%208GB%20Edition	MSI	12.1		120	500 Watt  33 Amps	64	150	219	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1620	GeForce GTX 1070 Gigabyte G1 Gaming 8GB Edition	117	256.3	5	MSI GTX 1070 Ti 8GB Gaming	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-100	Ultra	90	16	
48.8	384	AMD Socket AM3+	8192	8192	8167	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985	3200	FD832EWMHKBOX	Vishera	16	0	95	Sep 2014	FX-8320E	2048	1280	16	175090	http://www.game-debate.com/hardware/index.php?gid=3611&graphics=GeForce%20GTX%201060%20Zotac%20Mini%206GB	PNY	12.1	318	80	400 Watt  27 Amps	48	120	137	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639	1506	GeForce GTX 1060 Zotac Mini 6GB	82	192.2	5	PNY GTX 1060 6GB	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	72	2002	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	768	1366	1308-101	Ultra	56	8	
78	64	Intel Socket 1150	8192	256	36903	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293	3500	BX80646I74790	Haswell	35	2799	84	May 2014	Core i7-4790	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3585&graphics=GeForce%20GTX%201070%20Asus%20ROG%20Strix%20Gaming%20OC%208GB%20Edition	Asus	12.1		120	500 Watt  33 Amps	64	150	223	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1657	GeForce GTX 1070 Asus ROG Strix Gaming OC 8GB Edition	119	256.3	5	Asus GTX 1070 Ti 8GB ROG Strix Gaming	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-102	Ultra	70	16	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2488&graphics=GeForce%20GTX%20970%20MSI%20Gaming%204GB%20Edition	MSI	12.1	349.99	104	500 Watt  30 Amps	56	148	123	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1140	GeForce GTX 970 MSI Gaming 4GB Edition	66	224.4		MSI GTX 970 4GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-105	High	62	16	
77.9	64	Intel Socket 2011	12288	256	9370	32	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487	3200	BX80619I73930K	Sandy Bridge-E	32	4590	130	Nov 2011	Core i7-3930K	2048	1280	16	62142	http://www.game-debate.com/hardware/index.php?gid=3676&graphics=GeForce%20GTX%201060%20Gigabyte%20Windforce%202X%20OC%206GB	Gigabyte	12.1	300.64	80	400 Watt  27 Amps	48	120	142	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646	1556	GeForce GTX 1060 Gigabyte Windforce 2X OC 6GB	85	192.2	5	Gigabyte GTX 1060 3GB Windforce OC	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	66.4	2002	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	900	1440	1308-106	Ultra	80	8	
42.2	64	Intel Socket 1155	3072	256	10292	32	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz	3100		Sandy Bridge	31	890	65	Feb 2011	Core i3-2100	256	480	40	9426	http://www.game-debate.com/hardware/index.php?gid=2610&graphics=Radeon%20HD%206670%20Sapphire%201GB%20Edition	AMD	11		24	400 Watt  27 Amps	8	66	19	1024	3	http://gpu.userbenchmark.com/SpeedTest/7738/AMD-Radeon-HD-6670	800	Radeon HD 6670 Sapphire 1GB Edition	6	64	5	Radeon HD 6670	None 	GPU-Config	Terascale 2 Turks XT 	7.23	1000	4.3	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	720	1280	1308-108	Medium	30	6	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3736&graphics=Radeon%20RX%20480%20Asus%20ROG%20Strix%20OC%208GB	Asus	12	240	144	500 Watt  33 Amps	32	150	192	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 Asus ROG Strix OC 8GB	43	256	5	Asus RX 480 8GB ROG STRIX OC	1x 8-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-109	Ultra	60	16	
56.5	384	AMD Socket AM3+	8192	8192	78150	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489	4000	FD8350FRHKBOX	Vishera	20	1098	125	Oct 2012	FX-8350	1024	896	14	16523	http://www.game-debate.com/hardware/index.php?gid=3623&graphics=Radeon%20RX%20460%20XFX%204GB%20Twin%20Fan	XFX	12	150	48	350 Watt  23 Amps	16	75	59	4096	8	http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641	1090	Radeon RX 460 XFX 4GB Twin Fan	20	112	5	XFX RX 460 4GB SF	1x 6-pin 	GPU-Config	GCN 1.3 Baffin XT 	28.3	1750	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1024	1280	1308-111	Ultra	60	4	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3749&graphics=Radeon%20RX%20480%20PowerColor%20Red%20Devil%208GB	PowerColor	12	270	144	500 Watt  33 Amps	32	150	192	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 PowerColor Red Devil 8GB	43	256	5	PowerColor RX 480 8GB Red Devil	1x 8-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-113	High	80	16	
99.7	64	Intel Socket 1151	8192	256	90437	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647	4200	BX80677I77700K	Kaby Lake	42	2420	91	Jan 2017	Core i7-7700K	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3744&graphics=Radeon%20RX%20480%20MSI%20Gaming%20X%208GB	MSI	12	265	144	500 Watt  33 Amps	32	150	188	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 MSI Gaming X 8GB	42	256	5	MSI RX 480 4GB Gaming X	1x 8-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	768	1366	1308-114	Ultra	61	16	
42.9	288	AMD Socket AM3+	8192	6144	10491	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6100/Rating/1984	3300	FD6100WMGUSBX	Zambezi	16.5	4000	95	Oct 2011	FX-6100	2048	1280	16	62142	http://www.game-debate.com/hardware/index.php?gid=3613&graphics=GeForce%20GTX%201060%20Asus%20ROG%20Strix%20Gaming%20OC%206GB%20Edition	EVGA	12.1		80	400 Watt  27 Amps	48	120	150	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646	1645	GeForce GTX 1060 Asus ROG Strix Gaming OC 6GB Edition	90	194.6	5	EVGA GTX 1060 3GB SC Gaming	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	66.4	2027	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1080	1920	1308-119	High	60	10	
24.6	64	Intel Socket 775	0	2048	1678	45	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz	3200		Wolfdale	16	589	65	Nov 2010	Pentium E5800	0	6	22	1071	http://www.game-debate.com/hardware/index.php?gid=2167&graphics=Intel%20HD%20Graphics%20Desktop%20(Ivy%20Bridge)	Intel	11.1		1		1	45	1		2	http://gpu.userbenchmark.com/SpeedTest/356797/IntelR-UHD-Graphics-630	350	Intel HD Graphics Desktop (Ivy Bridge)	1	25.6	5	UHD Graphics 630 (Desktop Coffee Lake)	None 	GPU-Config	Ivy Bridge 	9.69	800	4	128	DDR3	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	600	800	1308-120	Low	25	64	
89.2	64	Intel Socket 1151	6144	256	89081	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503	3500	BX80662I56600K	Skylake	35	1745	95	Jul 2015	Core i5-6600K	1024	24	14		http://www.game-debate.com/hardware/index.php?gid=3229&graphics=HD%20i5%206600K		12.1		16	300 Watt  20 Amps	8	91	18		3		350	HD i5 6600K	9	34.1	5		None 	GPU-Config	Skylake GT2-R0 		1067	4.4	128	DDR4	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	720	1280	1308-121	Medium	45	16	
60.6	64	Intel Socket 1155	6144	256	19369	32	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803	3100	BX80623I52400	Sandy Bridge	31	1599	95	Jan 2011	Core i5-2400	512	384	40	954	http://www.game-debate.com/hardware/index.php?gid=1192&graphics=GeForce%20GTX%20560%20Ti%20Gigabyte%20OC%201GB%20Edition	Nvidia	12		64		32		58	1024	6	http://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti	900	GeForce GTX 560 Ti Gigabyte OC 1GB Edition	29	128	5	GTX 560 Ti (448 Core LE)	None 	GPU-Config	Fermi GF114-400-A1 	25.3	1000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1050	1680	1308-123	Low	60	8	
60.6	64	Intel Socket 1155	6144	256	19369	32	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803	3100	BX80623I52400	Sandy Bridge	31	1599	95	Jan 2011	Core i5-2400	512	384	40	954	http://www.game-debate.com/hardware/index.php?gid=1192&graphics=GeForce%20GTX%20560%20Ti%20Gigabyte%20OC%201GB%20Edition	Nvidia	12		64		32		58	1024	6	http://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti	900	GeForce GTX 560 Ti Gigabyte OC 1GB Edition	29	128	5	GTX 560 Ti (448 Core LE)	None 	GPU-Config	Fermi GF114-400-A1 	25.3	1000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1308&game=Grand%20Theft%20Auto%20V	Fantasy	10	8	Core 2 Quad Q6600 2.4GHz	Apr-14-2015	Phenom 9850 Quad-Core Black Edition	Apr-14-2015	Apr-14-2015	Radeon HD 4870	GeForce 9800 GT	Grand Theft Auto V	512	FX-8350	Win 7 64	Core i5-3470 3.2GHz	Radeon HD 7870	4	GeForce GTX 660	Game-Info	Win 8 64	2	Sim	Sandbox	1050	1680	1308-124	High	50	8	
